indice_tiempo,emae_original,emae_desestacionalizada,emae_tendencia_ciclo,emae_original_via,emae_desestacionalizada_vm,emae_tendencia_ciclo_vm
2017-04-01,151.94634480448744,147.60087296573892,148.12122232751182,-0.008511085302119028,-0.0009083824560783826,0.0044413732998875854
2017-05-01,168.3892094693679,148.57258081497463,148.77281765656423,0.029817710216947263,0.0065833475758727555,0.004399067998586137
2017-06-01,161.03568546945243,150.25816609425664,149.38977553615427,0.04798574571621003,0.01134519754611496,0.004146979867076794
2017-07-01,150.30605012392004,150.43026082980953,149.93725399870473,0.04574479077392766,0.0011453270063535026,0.0036647652798564856
2017-08-01,149.2553427738412,150.48453322309874,150.37844552499564,0.038846528513818444,0.0003607810887904517,0.0029425077125577737
2017-09-01,146.386559657754,151.18112916414836,150.67662217433823,0.030835095986911653,0.004629020179880428,0.001982841678550562
2017-10-01,149.3859496660148,151.69531971597098,150.80280368863862,0.05844742596065288,0.003401155651273857,0.000837432592259546
2017-11-01,151.92604285202708,152.53292522817466,150.73259755350279,0.048211695708948524,0.005521630553743995,-0.00046554926976549726
2017-12-01,146.78338490922437,152.30486363509598,150.453772457565,0.02940764064859195,-0.0014951630458638343,-0.0018497995819305446
2018-01-01,142.7409126061717,151.2248146072687,149.97205571933372,0.04470565929196657,-0.007091362692231087,-0.003201759120843235
2018-02-01,138.81804035165726,152.22787693951705,149.30939660574614,0.05039042655950077,0.006632921553604065,-0.004418550578700553
2018-03-01,155.8573195357707,151.44096845942587,148.50273298690976,0.021205219828710264,-0.0051692797397668855,-0.005402631295646998
2018-04-01,151.52454398394624,146.76341454115774,147.59733452084228,-0.002775985306418094,-0.03088697837746157,-0.0060968471613737085
2018-05-01,159.56669237791792,144.49137823551345,146.64729966439964,-0.05239360122451853,-0.015480944707832012,-0.006436666756393761
2018-06-01,151.12576323345138,143.1983095883295,145.7090437907485,-0.06153867204720232,-0.008949105911885802,-0.006398043985796686
2018-07-01,145.96352442999225,143.65841543753965,144.83316469276323,-0.02889122354254936,0.0032130676020749593,-0.006011151231237966
2018-08-01,146.7659600341345,146.5654184927114,144.0683070313053,-0.016678684283206624,0.020235522202565637,-0.0052809566308962275
2018-09-01,137.7465697186658,143.13100824229048,143.44958779776766,-0.05902174324806975,-0.02343260972295247,-0.0042946241702083165
2018-10-01,142.84327598462414,143.62971383026095,142.9944867207502,-0.043797115431660316,0.0034842595891331207,-0.0031725506082252997
2018-11-01,140.59240732535952,141.67759492786448,142.7058999330423,-0.07459968886115398,-0.013591330445060001,-0.002018167233758139
2018-12-01,136.2516159689762,141.78771242982396,142.5723345816442,-0.07175041607577959,0.0007772400570149607,-0.0009359483487421105
2019-01-01,134.53623985644018,141.74196450998474,142.56665762621992,-0.057479475224938244,-0.00032265080700744075,-3.981807158415229e-05
2019-02-01,132.2678886126289,143.7443607308888,142.6511724859681,-0.047185162118953405,0.014127052830307019,0.0005928094349363366
2019-03-01,144.9632549561127,141.94925228071745,142.78204374528207,-0.06989767700424043,-0.01248820086606428,0.0009174215467935287
2019-04-01,149.91622140468078,142.56776977499052,142.91215878793997,-0.010614271041369139,0.004357314211489438,0.0009112843551253302
2019-05-01,164.13569907640863,144.68100913877876,142.99962843204898,0.028633837240101823,0.01482270058038715,0.0006120518005665598
2019-06-01,150.85897173948518,143.99207230683456,143.00940715769664,-0.001765360771439517,-0.004761764077021113,6.83828745213777e-05
2019-07-01,146.77702963482557,145.85903065305476,142.91161249679868,0.00557334586164715,0.012965702321735328,-0.0006838337619994306
2019-08-01,141.27693467862952,144.8727876069489,142.68706409705442,-0.037399853169143404,-0.006761617993004343,-0.001571239704186378
2019-09-01,134.87706648739234,140.65152401028303,142.32872172850045,-0.0208317581855878,-0.029137726044993872,-0.0025113865144090752
2019-10-01,141.63933664076887,143.83573521335023,141.84157358200486,-0.008428393535197753,0.022639009605288196,-0.0034226974048489067
